Principal Component 1,Principal Component 2
0.5466512236686825,1.2423070439490702
0.8587406368340831,1.669495700071773
0.9517920770044699,1.458792786795542
1.121714374780892,0.6132973402818884
1.3666339882014145,0.6142939233264628
1.1069209920068177,0.5200802129885045
1.2960379573803957,1.1894521489992758
1.0543386353345285,0.5255449772279149
0.3934343244585306,0.14608022442670845
0.6027367813669319,0.10996002177249965
0.2666814016633579,0.38838837725196296
0.5899622113883481,0.14968498314398584
0.07845461166861578,-0.6065638504967601
0.04732130738581693,-0.9905720638651279
0.058206460654909926,-0.5976891490679326
0.338618360521848,0.15589276484550804
-0.6401328392744949,-0.8918229703996091
-0.5228266623467772,0.07511384906543919
-0.5696644041888527,-0.4945860593011439
-0.9386967251794436,0.06999722347329952
-0.699267974888736,-0.19290092704043732
-0.5587979814222408,0.5687978159174816
0.10248250414174678,0.22483781742627446
0.30628890681704635,0.24221420623527748
0.5563887327088356,-0.15838552900935
1.219969017200094,0.14648795728157563
1.3827084065435213,0.30354865921828306
1.4778532994252072,0.09028728340671446
1.5764401463805484,-0.23439295643905955
1.598973749792593,-0.8689802179929702
1.4624195276310932,0.09583052145661389
1.0082102476639376,-0.1827193426207599
0.5024904251649741,-0.23592514555548597
0.2979114602251217,-0.23285404155990308
0.08745241247946023,-0.23946591125023003
0.8017719768008733,0.16288403822261427
0.7196116373204843,0.4200242442962562
0.7000584420026299,0.5321408881856284
0.5620252499542036,0.17713421309522967
-0.06641629451187031,-0.2582475904638817
0.9381449749188215,0.6553991085944659
0.9148011269422323,0.6620896661325817
0.5829591362278922,0.5111989463003047
-0.1132762409992481,0.3238819733877575
-0.10727947005076331,0.5126426476957988
-0.05692241815251887,0.30951626634229756
-0.002750282197592173,0.2760903642463211
1.1444218118526224,1.6987201217791943
1.4579509241472606,2.081347925866336
1.3320303522306165,1.397173316376293
1.458286429481081,1.5285036187969698
1.412857664900052,1.083676880645794
1.2846134720419746,0.8099217621303196
1.2103471807379567,0.8021580227415813
1.2378257496173226,1.075910211082948
0.8539639746773977,1.285198317866661
0.5367965570427615,0.6888202413107332
0.25550026321250774,-0.020040156800308257
-0.04687125114492569,-0.14387313175016014
0.34619328683015665,-0.02428814081307674
0.14858099604160013,-0.5257839275695302
-0.07888081823794432,-0.5856707459070523
0.089250431781577,-0.03809782916170977
-1.190547989917598,-0.307186699322754
-0.18420728908184464,-0.05623117232318436
-0.06406517956812753,0.3438390519361918
-0.13563458356074143,-0.494916974717247
-0.1534326105589948,-0.5116492941834468
-0.41287099982744113,-0.5325780956118211
0.1763646535866818,7.713180720303346e-05
0.5688441607194576,1.11529220414183
0.694521331710007,0.7842937697026484
1.1891292637175654,0.62397069174033
0.9447639050819865,0.6426030619741456
1.2738093457256379,0.837775910928148
1.7617828936382758,1.1083492652990776
1.2120070475177038,0.7846709751042026
1.2299487357053502,1.167112022273269
1.2528216128176588,0.3613270601924136
1.1323354385004527,0.4260070551496043
0.6895220472875402,-0.014785986022460904
0.22314659481806487,-0.8128449126178167
0.04221955680394996,-0.8203405608189148
0.17867718394488832,-0.8319340790047766
-0.14064741395828312,-0.6118419549605001
-0.5147805421040702,0.0032890554086410216
-0.7283753532744802,-1.0534726948534585
0.34717926798388005,-0.20603281019581865
-1.5518050736591058,-1.232804138888603
-1.7459675781027693,-1.1927862137454333
-1.632749942034111,-1.2214335833803223
-1.7930331284125358,-1.2468963831380955
-1.2588733786874016,-1.4434949123799616
-0.26501257661312577,-1.205318811085213
0.02882025108348896,-1.0126609065430976
0.2510638245057758,-0.638846896303193
0.7288318733711853,-0.5020055979099798
0.9840324346378435,-0.5142461105501397
1.0071868863133644,-0.4291663796617327
1.5574087738613736,-0.4378201015954342
1.4735014637309383,-0.008008148328203363
1.315343553406215,-0.8102385345272015
1.3812931667337054,-0.7844222322911641
1.0253414470616797,-0.10504912319264299
0.9024916543571386,-0.10353724398826519
0.7831316298217588,-0.7677539036271991
0.3746808449380032,-0.34500861405330674
0.7525866292381306,0.009232133610405984
0.6557994101752918,-0.5887245483047076
0.7157067891198582,-0.5408319561082348
0.9189247499056773,0.43653031156537225
-1.3475259851707053,-1.3143155795217667
-0.02880174329923785,-0.4552835550836219
0.29143913552692546,0.3702489984259067
0.20196500142771967,0.27359994071582977
-0.07022468427057572,0.46364253220621393
-0.0665756533945771,0.44054846915531354
-0.049194019866614966,0.07042122576349363
0.09122942456278829,1.097715555109645
0.09413035132006645,1.2597511460927877
0.4649668421170844,1.2249894577684475
0.5433584702231621,0.6976043911840613
0.9409892087052797,0.7275861148956563
0.7957781435638079,0.233750885278006
0.9218175069619513,0.15538427506259736
0.9332852860090507,0.30755743975527683
0.8564954778121477,-0.36657419612345005
0.7906703041853205,1.3954296799156463
-0.7893445149384389,-1.314352797095079
-0.5444267425828719,-1.323919407081461
-0.33898842666219364,-0.3667697750221867
0.023667725452544957,-0.7683542151306565
0.06347743297088101,-0.2556336228498739
0.017142714684041382,-0.43662760678124246
0.26961470508745683,0.4675703684999091
-0.7528397500186454,-0.9162920922214657
0.27777907740379815,0.08684348235212445
-0.07023934597744619,-0.4563804883577864
-0.08944177511393188,-0.5533145126502083
0.233935114308527,0.07607166297389095
-0.6827964851929237,-0.10920820485589681
-0.4419302708868406,-0.42084054792491626
-0.013697293223641225,-1.1126334627970718
0.39562416546653373,-0.2512010449195412
0.5167068528040207,-0.542636881743448
0.569275102914354,-0.06322084594723648
0.9006942751975308,-0.5039708490042988
1.092949213429575,-0.9276201732148845
1.2408622183225435,-1.1082059419773382
1.2632398859504654,-0.26501354412015177
0.8563762354072401,-1.0304564712284117
0.4126275501557543,-0.2714910838328522
0.2601839244859585,-0.5495074505460464
-0.07632752187674241,-1.0281197997524814
-0.5769994902416321,-1.1019077086281654
-0.17082988752305237,-0.5042846216295798
-0.3192665949945943,-0.8167061070028243
-0.019404519881654026,-1.0808424035604158
-1.3874659063322108,-1.1556937172859847
-1.094115830526175,-1.4712358394455813
-1.6029403110554918,-1.0750512350972046
-1.7902623003270552,-0.8836602956182541
-1.5015994007469846,-1.1137375676850296
-1.6917269937590287,-1.5918557450554398
-1.7117877998629887,-1.837311058637078
-1.5211799990415817,-1.5554934201858968
-1.3099104210206198,-1.6255932626741738
-0.7263652988817576,-0.8234350588668982
-0.16620425355133905,-1.444421909066131
-0.31299254493288076,-1.3451457149474046
-0.016361494531381884,-0.7134358851898245
-0.31182233221900946,-0.40493431204191455
0.026888819456750486,-0.8748352672213027
-0.19645898459685104,-0.7644966378317851
-0.477481049799598,-0.8413002860110802
-0.8324323143021322,-0.3881742270231919
-0.8542075166865545,-1.1505577503850757
-0.9589605934248961,-1.5187709263972378
-0.9126643411950316,-0.8040531693378047
-0.8616112938049325,-1.0026164014883963
-1.204226514601033,-1.4588759007361696
-1.1119803105972879,-1.4028882322019414
-1.201494575448473,-1.0847934065400258
-1.5795710302417176,-1.039886938620144
-1.1456028276547348,-1.0246029983256695
-1.150405488084199,-1.0036179689346965
-1.1876749835680005,-1.0254467686187525
-1.303785971478999,-1.2726969113786275
-1.3750464818892814,-0.7323239307191058
-1.12883823312634,-0.933652934336668
-0.9698747438538228,-0.8571225304265282
-0.6616055725274302,-0.8230476790912443
-0.6608828364292583,-0.4921779810822063
-0.2794858464445958,-0.7494077020984642
0.6558579214719877,-0.6942213390996944
0.5658446606140524,0.0937764525904987
0.7573279265824691,0.1215073226425012
0.4212526737711997,-0.49636942535476236
0.7186519422509615,-0.9051241881298892
0.5303804907144993,-0.1786505890859291
0.20923499707551763,-1.1298428582482352
-0.22359754843364404,-1.5201524036908407
-0.657429003560058,-1.6027085866968525
-1.413337561185893,-1.257027130297966
-1.3650622007791822,-1.4215297771844062
-1.5867995650527897,-1.4125761046501824
-1.458769756775647,-0.9392273503492036
-1.3017469271744349,-1.33646366285861
-1.768537082968764,-1.3736449322539497
-1.648722065653982,-1.451302958745114
-1.589720139739854,-1.2692938682007935
-2.070179270550451,-1.571420120042857
-1.7160604814645555,-1.3779264406670746
-1.2456913390620805,-1.4456861191904165
-0.9100986221950236,-1.3784254301863372
-0.1410916994197372,-1.052310370767801
0.6578251073912186,-1.1750543036303795
1.0870631614073978,-0.9997595876910867
0.8734903637354196,-1.0221106804980562
1.434422146623985,-1.2864024617234022
1.3090810527955061,-0.40397908646237995
1.460243822285641,-0.28330155891336056
1.4043418751602021,-0.55094476804524
1.169624796749951,-0.37140181173182435
0.9960019465448531,-0.5000726149904392
0.3197860364662483,-1.482616833282166
-0.40827560713387634,-1.138979568799564
0.08680692541141884,-1.2614549329220373
-0.1396684248713031,-1.1097877822713977
-0.29264024738706024,-0.7330452289281915
-0.7074512803194791,-1.2066555502503664
-1.1894003325164941,-1.0765515207039391
-1.4115168072433868,-1.5426869274826602
-1.6819988207554413,-1.3468059149349543
-1.6490280561067703,-1.3493185722117418
-1.6787379149131185,-0.9539292868514293
-0.46540842272275557,-0.23253732907684405
-0.06856290887964643,-1.423448706518931
0.8469959083402395,-1.1894955756014913
1.2263785681614625,-0.6421902377257581
1.4590700378498955,-0.7154785219245602
2.1434323991483177,-0.45386333517526745
1.8890840806937674,-0.517714286484295
1.8217948116862244,-0.6622513379680309
2.0148899765621433,-1.264806186810224
2.0840429670443847,-0.731916062501262
1.9503478045971847,-0.427094367811542
1.5623456778755656,-1.1956731472044773
0.7385478232139856,-1.5227623300956685
0.748330825914398,-1.4456486968901268
-0.06092001078734533,-1.583953350094133
0.21654396344147472,-1.1304031895433624
-0.3923191975420303,-1.2986067167987063
-0.9812763160156547,-1.3319778199822565
-0.9694284593912987,-0.3004885716770145
0.21182024853016795,-0.8343350500977176
-1.356602029179899,-1.3760078554459387
-1.4970684358290784,-1.5369582054783106
-1.3967765211062912,-1.2328919798014337
-1.989756929933445,-1.812565894527718
-1.3019894913315753,-1.6249885133749427
-0.07690830643325103,-1.3331634289244219
0.9121507022913368,-1.3787692260799207
1.5932471698954924,-0.8621902095301168
1.7809734010587261,-0.9428055782594978
1.9282942096217122,-1.0256848076271186
2.088421484875517,-0.8314952250034798
2.248288432355203,-0.6380071100267869
2.107001030451084,-1.1464136513254486
2.200085011786094,-0.8896084791363923
2.322206971630563,-1.2209549724601594
1.8924136013681818,-1.0822582794943645
1.5900474655915484,-1.4126981833887824
1.297763791707166,-1.0885597300860717
0.7672437100696469,-1.29372634995582
0.8229596234806549,-0.8989019022899551
0.17397426107364025,-1.067836818966734
0.15566932706884176,-1.0754886226220939
0.011628350953197295,-1.0891839647661692
0.12020478777851136,-0.7889546125867816
0.24943269584578462,-0.5985737406911763
0.24586530438933507,-0.58223017786125
-0.09012298063160724,-0.20943595342175989
-1.236239294143478,-0.5806281246663398
-0.34725879640973584,-0.6733153320812478
0.23086167744114247,-0.4976345730445981
0.6294566776828912,-0.10176195187618436
1.002301490331432,-0.02899092829654318
1.495109686126702,-0.32013147849295914
1.784430198331244,-0.11187668623372171
1.9140103887502347,-0.44722877081661844
2.140818770762835,-0.09691987413867274
1.9955472974883008,-0.5072766753275902
2.21893443828212,-0.3712386170912443
2.077414719543445,-0.11046288809291932
1.9815349981305777,0.09208460434293415
1.6473012892986503,-0.7933714643244097
1.0786868335840414,-0.8507242346379827
0.45831136444624965,-0.9745740953920863
0.9112248238876585,-0.5778125762233369
0.6457580594389692,-0.57693217910726
0.39718382913555167,-0.9770065448769142
0.3035692954255815,-1.0261342053547002
0.5233464685926619,-0.6301861467937242
-0.028183417205710645,-0.5870280446136603
-0.19767776131724757,-1.0385962612090822
-0.24048728777467077,-0.9696099723302394
-0.6525799789454617,-1.3430481156275713
-0.2824698734707583,-1.3326607354726068
0.5465943620183276,-0.6798521873462947
0.9343451690246837,-1.1404802256349753
1.3526007904599935,-1.0026712369113138
1.6934093015511478,-0.9959363615145848
1.954957148660994,-0.5225517524401259
2.1172528464564664,-0.2995087359939486
2.4123033062390125,-0.36756277543104365
2.1841544321381106,-0.3078710351624168
2.5435922176665726,-0.9211202774590191
2.3022984978351317,-0.7703602682415028
1.8789783240649844,-0.26660200609727847
1.5203366689723394,-1.0287833893163671
1.0012296436901007,-0.7154318524681749
0.8071639779260377,0.28934120607609615
0.36770786961081864,-1.1813735114228168
0.5188175551975944,-0.027130939872660673
0.978932993837748,0.3633226008595972
0.7582741523017218,0.010624804717121432
-0.02695273203599958,-0.3494392744581556
0.36791057964431007,-0.6055418134830379
0.3077153114602853,-0.9764598180932077
-0.08272715115036326,-0.6846779695366133
-0.31787779684516493,-1.2550424559456475
0.2405830380837018,-0.27635239059006655
0.4493364384295802,-0.2660323791285577
0.664390837639004,-0.06786411510898685
0.6632905003665982,-0.6729750464013956
0.7227487318098381,-0.3370297520366362
0.963298250736303,-0.4447127647356809
1.0700500135086073,-0.6781122403251572
1.171293965944756,-1.0791536958616308
1.2839325611984036,-1.0166591736562405
1.1692535971195201,-1.0394440197967199
1.1015222538617875,-0.7036255493287324
0.8537295657151298,-0.6650271968769029
0.6076543445470368,-0.32714825557591726
0.3954465474142062,0.9792746475985105
-0.13893136104564355,-0.6046227830319305
0.17368679780178956,-0.20411321803899488
0.040667533269456276,-1.1218008925720113
-0.11702307265353358,-1.1529537736560609
-0.1154336178189836,-1.174768828691724
0.3447816958181184,-0.5841009870050209
0.48728131757534554,-0.1254563157526319
0.34813700968158395,-0.15341837943987888
0.1270640008627681,-0.24430668162354874
-0.19935585791659938,-0.6651590631576756
0.08345847028326098,-0.221381245140803
0.41072219883337086,-0.2282987873588277
0.8926288052786273,0.9966292812413198
1.2412099611907361,0.9591765139005612
1.2000732445000757,0.6358330233415498
1.466637285598085,0.6474374206031753
1.6940883560189848,0.7136299301883605
1.8644476477072818,1.3460196125340411
1.8968367511566513,1.1017578469340135
2.0236415364746754,0.7363747820409955
1.7889530744648363,0.40236501973973404
1.4685772803414812,-0.13216203976215368
1.175706348676578,0.3502278964809991
0.6890303420597573,-0.054250722741184
0.5405842481272993,0.2880585736621134
0.927994882268814,0.10936063471402396
1.0024405885839642,0.15817792626892216
0.775151901055827,0.22666929356273488
0.6858689928701599,0.20057050392496717
0.6275634815532309,0.5350042860526424
0.3331240138749484,0.18499840061701123
0.36035260626253146,0.18833522303601705
0.43402726114761986,0.514578022813716
-0.0780988694831275,0.6409700709487265
0.10024327255361244,1.3459561823915343
0.4367656228288064,1.5195483446933027
0.9563431026908509,1.9860790467521285
0.8915736196454639,1.991691535254856
1.0889369016894166,1.5748559418643153
1.518402477929168,2.2131994392191148
1.5323918760841755,2.188955875637394
1.7685437450498864,1.953254413233272
1.5968635162798117,2.028195199088942
1.385031488957821,1.7787094438973996
1.45247548839212,1.9165033036072217
1.1527574459820222,1.6086745251381815
1.006068653995284,1.3226691741939176
0.6619394895202759,0.6470244727630351
0.7011900221792134,1.6911764015148119
0.9820716860693314,1.3928083380941914
0.809698083052539,1.501023574578039
-0.36753698991705674,-0.6446247337176996
-0.6791940214951931,-0.7802135521579463
-0.030809862476342213,0.3449376877784546
-0.7696501110016487,-0.6736811568681738
-1.0613344607838395,-1.2571549145108165
-1.284599070175295,-0.218385635328416
-2.0424243829410034,-1.6135909793327443
-1.7509818988091777,-1.5931201587263149
-1.2835775086490628,-1.685604618091383
-0.09054711191837021,-0.5902453783072152
0.1846093083481021,-1.0062198961974975
0.795649714617553,-0.8183077006175935
1.083711096203387,-0.6973414883140487
1.293400118072258,-0.9885335145557187
1.0178566233379982,-0.8275512028221056
1.3745261094334063,-1.0636775097116054
1.4326539049024365,-0.7073592732269135
1.2718399508632774,-0.5864030241417384
0.717898486882154,0.19821753639355208
0.6587602122795835,-0.7932947976876156
0.06905692648839638,-0.45078461749644894
0.07907817227637805,-0.1910089607170299
0.6573781277781191,0.8836467062654659
0.2874468508381563,0.11012204143016951
0.9467315090208261,1.0598367097211887
0.8078952611173649,1.037893185265623
0.8216781214131323,0.8572847368294255
0.639392451693249,0.9812218065425666
0.5217855213127155,0.5452555052365339
0.12985875496078872,0.53052540104608
-0.16033893421779688,0.36603165512139363
0.07428873075173112,0.08934439966803305
0.5950768554076957,-0.28475426201116616
0.8040516420315902,1.4205907454520177
0.9099473786494185,0.8619610451369017
1.3880149390374679,1.8441767234498108
1.1390797375811146,1.3021920214894633
1.3638225622379865,0.6047995060049667
1.5611903332373471,1.03146570216152
1.577342276646361,0.7374158907310217
1.715962498649624,0.9706622892516522
1.6440645952048816,0.9362423052436141
1.630491652632807,0.7483716961531248
1.164450323567678,1.4139145885043403
0.9524862537077018,0.49010518090409194
0.46382840390117636,-0.06746807409632445
0.878356627864025,-0.2707464527191166
1.0360875483223484,0.6866410110294731
0.11048159733304595,-0.3074779855417382
0.2919057451308887,0.6730261996923061
-1.840139790042543,-1.4138761607741623
-0.1388757389674975,0.32301717465027896
-0.2983238530810984,0.677244208337081
-0.3107696066709127,0.2752647533773491
-0.5847674081097827,0.45770896797482685
-0.5534212974327993,1.5803514532004848
-0.7514252467463817,2.010432800157333
-1.2294249211372197,1.3384452228966932
-1.3892569403348698,0.21006901289020224
-1.0425831163940018,-0.2654321656206699
-0.8909954219450325,0.539465959904031
-0.23672259800375178,0.003300933348594583
-0.022371822872806316,-0.8521175943380741
0.18638523054700248,-1.2012081497071612
0.3293605399221996,-0.8861526810678682
0.4533518614221937,-0.47302764198436564
0.27884613881989356,-0.12435714457715917
-0.12277729451854916,-0.2931789298403387
-0.47583174237207304,-0.1598466698699794
-0.8625397473534443,-0.4849282164517102
-0.5939950030265955,-0.5430084546969844
-0.8047563090284473,-0.5016882730715816
-1.5085115481309572,-0.7218040331156033
-2.0517468661170244,-0.15436685704458036
-0.2958755492245942,-0.8923545555636396
-1.8513950092314073,-0.7102429516948437
-1.9366569689465203,-0.65967557307287
-1.7926406469920062,-0.6893419260843744
-2.509132691812662,-0.55358293949166
-2.2644431921603743,-0.9354030207618378
-1.4944318156418899,-0.39526735443056704
-0.6426651860096615,0.5660178538248605
-0.09864222714537438,1.1409040205424377
0.389861728502166,1.1438648578544444
0.7372099513872045,1.6676862171081135
1.1451345367996268,1.7672055082835072
0.8959329373109562,1.581727584429339
1.1767946625504335,2.1241825849469165
0.9454787749032025,1.3255850148716275
1.044950397943426,0.9189458434938238
1.048119950661583,0.552440777360183
0.6965422203246092,0.1295249679088407
0.3744845555510465,0.14574395724302203
0.7285432836664089,0.5201028238141869
0.6791082235213627,-0.43399653851326686
0.5767887585807029,0.9730085971000507
0.32980581713253715,0.11020667716788038
-0.03050627035840978,-0.5387197419709185
-1.233491881156741,-0.26610010314291943
-0.25832822934688965,-0.5771850835718256
-0.5825034203634015,-1.1656054146792563
-1.096598384990395,-0.9521826325152232
-0.9496512412403095,-0.9496841389441006
-1.5865995534240958,0.9689886396152079
-1.6221397920646148,0.16512796396977864
-1.7083562680907263,1.4674657632612378
-0.9095392631787991,1.536606998798587
-1.1710505503231534,1.47460403362876
-1.2259217338034922,0.8882867525572207
-1.1404466096141688,0.8502461328896426
-1.1039574379744044,1.4278446945623862
-1.1012610047740752,0.6407205071578619
-1.1186357550116421,1.2356662274637953
-1.1724733358596595,1.3015662563339758
-1.4922667799878884,1.2274119287973335
-1.4982405773788197,0.3833675658978526
-1.5775178121832116,0.4694485925488464
-1.2710731442358305,0.07313278041296636
-1.527887410150874,0.3811292771813497
-1.301611363384694,0.707250451269872
-1.4091272894377687,0.44109064387841024
-1.4114109229155551,0.48578723151749253
-0.9038743576113905,0.41811542460251777
-1.207800863392553,0.46716421154258697
-1.1367734988763687,0.12647259689572973
-1.4209413714519652,0.3796388859282024
-1.1073957450566607,0.8967427066216754
-1.1371485538121633,0.7032863090097136
-1.1392620862899776,1.047531443946807
-0.39355382811009243,1.0675748657222706
-0.2699908537054184,0.9128761230361797
-0.06594507660723009,0.4866228247013171
0.1415294409784194,1.513210597013693
0.45434646073589224,1.8955366614630735
0.47308939839673875,1.2962242493093674
0.7377829155009149,0.730720300431364
0.7165328625625079,0.5933716740961986
0.8000220460265983,0.1680591078653443
0.4957291484891679,-0.09611782234209611
0.022907380735376688,-0.5113386065512439
-0.22204818784454117,-0.7934787737549053
-0.7526269510435261,-0.7916986406374197
-0.5577647741863366,-0.21810737020502943
-0.6374244262433035,-0.24763937142483386
-0.7285554409360346,-0.289152855462634
-1.7747590553577235,0.004051283380955069
-0.6134487109025538,-0.42358301229056694
-0.9514449624748915,-0.3012980747027957
-1.321679623686649,-0.38238600535221323
-1.2345735027029878,-0.7772332833193358
-2.0741669853823934,-1.1569451783884965
-2.1758558915978554,-0.8245536136806576
-1.3434872441860806,-1.383384410007704
-0.10025130500017652,0.577737302375799
0.3190783556517943,-0.9740137522446699
0.6035259369535683,-0.22226590678750605
0.8760641226724794,-0.17810292860201163
1.0121647121739321,0.0773980254614509
1.0215483091071114,0.13991339408932227
0.9431289748323102,0.09763926741717546
0.9132184616914208,0.11143871369515752
0.8160148507122628,0.3557345558079064
0.6908255397766283,0.3875426158800306
0.22615240143879872,0.04635239119351012
-0.09128961088136855,-0.227711098348161
-0.4010244696327615,0.024116461606800324
0.16537467663079394,-0.17744190397361514
-0.07470185955520339,-0.2916882822169394
-0.2596797217872172,-0.2579970368713595
-0.37689693771414934,-0.2345241062662056
-0.02274005159928529,0.5670918840122466
-0.7189356063850402,-0.23577934288672514
-1.1400517231865055,-0.7308485931417619
-1.5924893855074622,-0.4604492629312991
-2.1021765742639213,-0.029465580125497003
-1.681084393903498,-0.002221916030365652
-0.9182999155769342,0.23203279751717473
-0.001354946205048143,0.15592791776162412
0.6527833130210577,1.0255968693747377
0.7968331494289015,1.2519328764551703
0.9231197114433255,1.3426434665225695
1.1513619736952632,0.8054584390664361
1.7458342547188503,0.7519431242378245
1.4680009038762638,0.7704798763685871
1.545259690537422,0.8220767849755014
1.5925240158283676,0.5787037839836637
1.5286677416108132,0.6068345639278672
1.0898703434996253,0.01806943381003598
0.3750235681996292,0.061960686555731115
0.2451248230732633,0.11516280865604638
0.4458603825883066,0.2555870555424718
0.48124995824245476,0.5693253327873815
1.1328710039871932,-1.3153034739687701
0.9102438672174465,-0.9433369952289887
1.223329477483804,-0.5018892014886761
0.6766103185590896,-0.994118806604512
0.5312386644795034,-1.3067547124806371
0.3989689705511079,-1.3695323349797408
0.2581284779412139,-0.8808449755178198
0.9452918361964315,-1.6457578598350122
1.4645269383433597,-1.4115750320373015
2.1159856042979572,-1.5315339339667062
2.3656732067170902,-1.4344628834936712
2.9789856032514583,-1.3281351507120924
3.1367973164940923,-0.7328199905652245
3.2279286951190707,-0.6946675435434424
3.177301034719345,-0.7415272097543544
3.3335725861029233,-0.09930310588150347
3.218384808915076,-0.16709847219360063
3.1058995059108248,-0.6034224911342088
3.0105452698496453,0.021885823835987642
2.4571176930382888,-0.7161343282397473
2.1109625352414008,-0.9824998467335698
1.6037188610438318,-1.1780761807331208
1.9946204788822688,-0.013099661473083847
1.6011250710650637,-0.2121523913322591
0.3230213662886587,-1.192750033858539
